user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn
2758,2024-04-08,Basic,199,19.5,4.0,1.0,20,45.0,No
2759,2024-11-28,Premium,699,5.9,7.0,1.0,27,6.0,No
2760,2023-12-31,Basic,199,13.6,1.0,3.0,2,60.0,Yes
2761,2023-04-05,Basic,199,23.3,1.0,,10,46.0,Yes
2762,2023-10-14,Premium,699,,3.0,2.0,18,52.0,No
2763,2024-11-27,Premium,699,,8.0,,12,16.0,Yes
2764,2024-10-25,Premium,699,1.7,7.0,,32,,No
2765,2023-06-01,Premium,699,17.4,6.0,2.0,2,56.0,Yes
2766,2023-11-28,Basic,199,11.8,2.0,4.0,29,27.0,Yes
2767,2024-10-23,Standard,399,,0.0,0.0,13,17.0,No
2768,2024-01-12,,199,20.5,7.0,4.0,23,4.0,Yes
2769,2024-05-10,Standard,399,16.6,0.0,0.0,34,1.0,No
2770,2024-11-09,Premium,699,18.4,1.0,2.0,12,11.0,Yes
2771,2023-05-07,,199,10.9,4.0,1.0,8,36.0,No
2772,2023-07-23,,199,13.5,,3.0,26,10.0,No
2773,2024-02-05,Basic,199,9.8,5.0,2.0,13,45.0,Yes
2774,2024-05-11,Basic,199,15.2,2.0,4.0,2,,No
2775,2024-11-06,Basic,199,3.6,5.0,,23,,Yes
2776,2024-03-29,Premium,699,22.8,2.0,1.0,14,9.0,No
2777,2024-04-30,Basic,199,22.4,2.0,0.0,13,18.0,No
2778,2023-03-31,Premium,699,19.7,3.0,1.0,15,14.0,No
2779,2024-07-18,,699,24.3,7.0,3.0,23,5.0,No
2780,2023-05-04,Standard,399,13.0,6.0,4.0,3,31.0,No
2781,2024-05-18,Premium,699,,3.0,3.0,11,2.0,Yes
2782,2024-07-20,Basic,199,10.2,5.0,5.0,10,54.0,No
2783,2024-05-19,,199,17.1,2.0,,36,5.0,No
2784,2024-02-17,Premium,699,23.1,4.0,4.0,28,55.0,Yes
2785,2023-08-10,Standard,399,8.4,4.0,1.0,13,,Yes
2786,2023-04-19,Premium,699,4.0,2.0,5.0,10,32.0,Yes
2787,2024-08-02,Premium,699,6.7,,2.0,19,35.0,No
2788,2024-09-24,Basic,199,,5.0,,12,3.0,Yes
2789,2024-10-12,Standard,399,9.6,0.0,3.0,14,15.0,No
2790,2024-06-28,Premium,699,,3.0,0.0,31,54.0,No
2791,2023-01-07,Basic,199,10.2,7.0,2.0,18,6.0,No
2792,2024-07-29,Standard,399,6.1,8.0,,21,49.0,Yes
2793,2024-02-15,Standard,399,0.8,1.0,1.0,10,49.0,Yes
2794,2024-04-29,Premium,699,13.0,4.0,5.0,4,25.0,Yes
2795,2023-02-16,Premium,699,10.0,5.0,5.0,24,17.0,No
2796,2023-03-10,,399,6.7,1.0,1.0,21,59.0,No
2797,2024-11-20,Standard,399,11.0,4.0,0.0,6,4.0,No
2798,2024-08-13,Standard,399,11.0,0.0,4.0,22,59.0,No
2799,2024-05-23,Premium,699,15.0,3.0,4.0,25,20.0,No
2800,2024-03-21,Standard,399,2.0,0.0,1.0,12,,Yes
